pedestrian_arrival_rate,vehicle_arrival_rate,conflicts
2333,1159,78.800000
2500,360,35.000000
2333,1200,73.866667
2333,1239,80.400000
2333,1279,81.400000
2500,400,39.133333
2333,1320,79.766667
2500,439,42.066667
2333,1360,82.000000
2500,479,42.333333
2500,520,48.566667
2500,560,46.200000
2500,639,56.200000
2500,600,51.733333
2500,680,57.233333
2500,719,59.433333
2500,759,60.633333
2500,800,63.900000
2500,840,65.033333
2500,879,65.300000
2500,919,70.033333
2500,959,69.133333
2500,1000,71.266667
2666,200,21.933333
2666,239,26.033333
2500,1040,73.100000
2500,1080,72.133333
2666,280,31.066667
2500,1120,75.933333
2500,1159,77.200000
2666,319,32.366667
2500,1200,77.133333
2500,1239,75.500000
2666,360,36.800000
2666,400,40.633333
2500,1279,83.833333
2500,1320,81.100000
2666,439,43.766667
2500,1360,81.233333
2666,479,44.133333
2666,520,49.000000
2666,560,49.800000
2666,600,55.300000
2666,639,57.066667
2666,680,57.733333
2666,719,61.833333
2666,759,62.266667
2666,800,63.966667
2666,840,66.600000
2666,879,69.766667
2666,919,69.400000
2666,959,67.633333
2833,200,23.566667
2666,1000,71.500000
2666,1040,73.433333
2833,239,25.000000
2666,1080,77.300000
2666,1120,73.400000
2833,280,29.300000
2666,1159,78.700000
2833,319,34.433333
2666,1200,73.500000
2833,360,38.500000
2666,1239,80.833333
2833,400,40.333333
2666,1279,81.366667
2666,1320,86.633333
2833,439,41.233333
2666,1360,83.600000
2833,479,45.666667
2833,520,49.966667
2833,560,48.366667
2833,600,53.600000
2833,639,55.533333
2833,680,57.700000
2833,719,59.166667
2833,759,63.066667
2833,800,61.366667
2833,840,67.400000
2833,879,69.900000
2833,919,71.666667
2833,959,71.466667
2833,1000,71.700000
3000,200,21.100000
2833,1040,74.066667
3000,239,26.333333
2833,1080,70.433333
2833,1120,77.433333
3000,280,29.533333
3000,319,32.600000
2833,1159,76.400000
2833,1239,79.733333
2833,1200,76.800000
3000,360,36.133333
2833,1279,81.900000
2833,1320,85.166667
3000,439,40.533333
3000,400,41.200000
2833,1360,86.166667
3000,479,46.333333
3000,520,49.733333
3000,560,50.066667
3000,600,54.400000
3000,639,56.433333
3000,680,57.666667
3000,719,59.833333
3000,759,63.766667
3000,800,63.533333
3000,840,63.400000
3000,919,71.533333
3000,879,67.533333
3166,200,22.733333
3000,959,71.100000
3000,1000,74.100000
3000,1040,75.166667
3000,1080,75.166667
3000,1120,77.066667
3166,239,24.966667
3166,280,30.333333
3000,1159,75.200000
3000,1200,78.700000
3166,319,33.533333
3000,1239,80.833333
3166,360,37.900000
3000,1279,81.566667
3166,400,40.666667
3000,1320,79.600000
3166,439,43.800000
3000,1360,80.166667
3166,479,44.933333
3166,520,46.666667
3166,560,51.000000
3166,600,55.333333
3166,639,56.000000
3166,680,57.233333
3166,719,57.766667
3166,759,61.533333
3166,840,67.500000
3166,800,61.866667
3166,879,69.066667
3166,919,69.966667
3166,959,69.866667
3166,1000,73.000000
3166,1040,74.200000
3333,200,20.866667
3166,1080,77.400000
3333,239,27.900000
3166,1120,76.966667
3166,1159,75.733333
3333,280,28.600000
3166,1200,77.666667
3166,1239,78.066667
3333,319,33.500000
3333,360,36.900000
3166,1279,79.866667
3333,400,37.800000
3166,1320,82.233333
3333,439,43.333333
3166,1360,84.166667
3333,479,48.366667
3333,560,50.333333
3333,520,50.166667
