pedestrian_arrival_rate,vehicle_arrival_rate,conflicts
2500,319,23.033333
2333,1200,80.633333
2500,360,25.166667
2333,1239,81.866667
2333,1279,87.100000
2500,400,29.200000
2500,439,31.100000
2333,1320,86.900000
2333,1360,89.500000
2500,479,33.600000
2500,520,37.566667
2500,560,40.233333
2500,600,43.933333
2500,639,44.366667
2500,680,47.000000
2500,719,51.166667
2500,759,57.533333
2500,800,61.000000
2500,879,61.866667
2500,840,63.100000
2500,919,62.833333
2500,959,67.233333
2666,200,14.266667
2500,1000,70.433333
2500,1040,75.433333
2666,239,16.466667
2500,1080,73.866667
2500,1120,76.766667
2666,280,21.000000
2500,1159,82.500000
2666,319,25.366667
2666,360,29.066667
2500,1200,83.133333
2500,1239,89.800000
2500,1279,87.200000
2666,400,31.433333
2500,1320,88.933333
2666,439,34.066667
2500,1360,90.433333
2666,479,37.400000
2666,520,38.833333
2666,560,42.633333
2666,600,45.033333
2666,639,46.766667
2666,680,49.133333
2666,759,57.933333
2666,719,52.900000
2666,800,57.866667
2666,840,63.933333
2666,879,67.933333
2666,919,68.400000
2666,959,68.200000
2833,200,15.566667
2666,1000,74.700000
2833,239,20.233333
2666,1040,74.766667
2833,280,21.266667
2666,1080,80.500000
2666,1120,86.100000
2666,1159,83.600000
2833,319,24.366667
2666,1200,86.266667
2666,1239,88.733333
2833,360,27.466667
2666,1279,92.466667
2833,400,31.766667
2833,439,33.133333
2666,1320,91.766667
2666,1360,96.333333
2833,479,36.500000
2833,520,40.333333
2833,560,44.400000
2833,600,46.866667
2833,639,50.066667
2833,719,54.500000
2833,680,55.100000
2833,759,56.700000
2833,800,55.433333
2833,840,63.200000
2833,879,66.100000
2833,919,70.266667
2833,959,72.366667
3000,200,15.000000
2833,1000,73.500000
3000,239,20.500000
2833,1040,78.633333
2833,1080,78.900000
3000,280,23.466667
2833,1120,79.400000
2833,1159,86.300000
3000,319,25.700000
2833,1200,89.800000
3000,360,28.900000
2833,1239,86.700000
3000,400,33.433333
2833,1279,87.433333
2833,1320,95.000000
2833,1360,95.433333
3000,439,35.666667
3000,479,38.466667
3000,520,42.933333
3000,560,47.233333
3000,600,49.000000
3000,639,53.033333
3000,680,51.766667
3000,719,57.866667
3000,759,60.433333
3000,800,64.400000
3000,840,65.166667
3000,879,68.133333
3166,200,17.766667
3000,919,70.233333
3000,959,74.400000
3000,1000,73.133333
3166,239,19.033333
3000,1040,77.233333
3166,280,25.400000
3000,1080,81.766667
3166,319,26.266667
3000,1120,82.866667
3000,1159,88.533333
3000,1200,86.966667
3166,360,32.000000
3000,1239,88.300000
3000,1279,91.300000
3000,1320,94.833333
3166,400,35.966667
3000,1360,94.000000
3166,439,37.566667
3166,479,41.000000
3166,520,42.866667
3166,560,44.066667
3166,600,47.733333
3166,639,52.733333
3166,680,56.466667
3166,719,57.200000
3166,759,54.733333
3166,800,60.466667
3166,840,64.266667
3166,879,67.800000
3166,919,72.266667
3166,959,76.066667
3166,1000,70.700000
3333,200,17.966667
3166,1040,78.266667
3333,239,21.300000
3333,280,25.200000
3166,1080,81.333333
3166,1120,84.033333
3166,1159,88.800000
3333,319,27.733333
3166,1200,90.100000
3333,360,30.000000
3166,1239,90.966667
3166,1279,88.333333
3333,400,32.900000
3166,1320,93.066667
3333,439,36.900000
3166,1360,95.833333
3333,479,40.666667
3333,520,42.200000
3333,560,46.800000
3333,600,50.300000
3333,639,51.333333
3333,680,57.033333
3333,719,58.833333
3333,759,60.266667
3333,800,61.500000
3333,840,66.266667
3333,879,65.800000
3333,919,70.433333
3500,200,18.400000
3333,959,75.833333
3333,1000,75.866667
3500,239,20.633333
3333,1040,77.600000
3333,1080,80.233333
3500,280,24.733333
3333,1120,81.300000
3500,319,29.366667
3333,1159,85.733333
3333,1200,88.866667
3333,1239,89.600000
3500,360,30.866667
3333,1279,90.200000
3500,400,33.166667
3333,1320,92.733333
3333,1360,93.600000
3500,439,38.766667
3500,479,40.566667
3500,520,44.866667
3500,600,48.900000
3500,560,48.500000
3500,639,49.966667
3500,680,55.766667
3500,719,56.800000
3500,759,62.000000
3500,800,61.466667
3500,840,67.033333
3500,919,68.566667
3500,879,67.400000
3500,959,74.066667
3666,200,19.300000
3500,1000,76.400000
3500,1040,78.900000
3666,239,20.666667
3500,1080,79.533333
3500,1120,80.066667
3500,1159,81.000000
3666,280,22.733333
3666,319,27.700000
3500,1200,86.500000
3500,1239,88.800000
3666,360,31.700000
3666,400,34.533333
3500,1279,86.300000
3500,1320,88.766667
3666,439,34.433333
3500,1360,91.966667
3666,479,41.566667
3666,520,41.000000
3666,560,44.633333
3666,600,49.500000
3666,639,51.033333
3666,680,53.633333
3666,719,55.266667
3666,759,59.566667
3666,800,63.766667
3666,840,64.300000
3666,879,68.433333
3666,919,67.533333
3666,959,69.933333
3666,1000,75.200000
3833,200,19.633333
3666,1040,77.000000
3833,239,23.233333
3666,1080,77.266667
3666,1120,78.266667
3833,280,27.100000
3666,1159,80.033333
3666,1200,79.933333
3833,319,28.433333
3666,1239,85.400000
3833,360,32.166667
3666,1279,86.966667
3666,1320,87.800000
3833,400,32.666667
3833,439,36.933333
3666,1360,91.800000
3833,479,41.533333
3833,520,41.866667
3833,560,47.533333
3833,600,50.833333
3833,639,49.166667
3833,680,54.766667
3833,719,54.666667
3833,759,59.166667
3833,800,58.866667
3833,840,63.000000
3833,879,66.100000
3833,919,65.633333
3833,959,69.900000
3833,1000,71.966667
4000,200,18.666667
3833,1040,72.033333
4000,239,21.000000
3833,1080,78.466667
3833,1120,73.900000
4000,280,27.100000
3833,1159,75.700000
3833,1200,81.333333
3833,1239,78.366667
4000,319,28.433333
4000,360,31.533333
4000,400,34.433333
3833,1279,83.466667
4000,439,35.733333
3833,1320,83.900000
3833,1360,82.300000
4000,479,40.833333
4000,520,41.966667
4000,560,46.566667
4000,600,50.233333
4000,639,48.566667
4000,680,52.066667
4000,719,54.133333
4000,759,59.466667
4000,800,58.766667
4000,840,61.366667
4000,879,64.300000
4000,919,65.300000
4000,959,69.966667
4000,1000,69.066667
4166,200,18.000000
4000,1040,67.533333
4166,239,22.300000
4000,1120,74.866667
4000,1080,70.300000
4166,280,25.833333
4000,1159,76.666667
4000,1200,78.133333
4166,319,28.366667
4000,1279,79.100000
4000,1239,75.800000
4166,360,31.433333
4000,1320,80.166667
4166,400,32.766667
4000,1360,80.900000
4166,439,36.100000
4166,479,39.466667
4166,520,42.300000
4166,560,44.366667
4166,600,47.733333
4166,639,48.866667
4166,680,49.200000
4166,719,51.666667
4166,759,57.000000
4166,800,56.533333
4166,840,58.433333
4166,879,60.300000
4166,919,57.566667
4166,959,66.100000
4166,1000,66.766667
4166,1040,72.733333
4166,1080,67.466667
4333,200,17.266667
4333,239,21.566667
4166,1120,74.200000
4166,1159,73.066667
4166,1200,71.633333
4333,280,25.566667
4166,1239,75.133333
4166,1279,75.433333
4333,319,29.533333
4333,360,29.133333
4333,400,31.466667
4333,439,35.066667
4166,1320,77.366667
4166,1360,77.300000
4333,479,39.000000
4333,520,38.400000
4333,560,41.133333
4333,600,45.100000
4333,639,47.600000
4333,680,48.100000
4333,719,54.633333
4333,759,53.566667
4333,800,53.900000
4333,840,54.200000
4333,879,59.466667
4333,919,60.633333
4333,959,62.933333
4333,1000,62.866667
4333,1040,63.766667
4500,200,16.833333
4333,1080,66.133333
4500,239,20.333333
4500,280,21.566667
4333,1120,68.066667
4333,1159,68.700000
4500,319,24.433333
4333,1239,71.466667
4333,1200,70.900000
4500,360,28.633333
4333,1279,71.433333
4333,1320,71.000000
4500,400,30.533333
4500,439,34.500000
4333,1360,75.100000
4500,479,37.266667
4500,520,38.100000
4500,560,40.000000
4500,600,44.200000
4500,639,45.200000
4500,680,45.100000
4500,719,48.900000
4500,759,53.100000
4500,800,52.966667
4500,840,53.800000
4500,919,58.133333
4500,959,58.600000
4500,1000,57.366667
4500,879,56.800000
4500,1040,61.833333
4500,1080,62.933333
4666,239,20.066667
4500,1120,62.300000
4666,200,17.933333
4500,1200,67.500000
4666,280,21.633333
4500,1159,61.633333
4500,1239,66.600000
4500,1279,69.133333
4666,319,25.300000
4666,360,29.866667
4500,1320,70.400000
4666,400,31.000000
4500,1360,67.500000
4666,439,31.433333
4666,479,35.833333
4666,560,39.933333
4666,520,36.100000
4666,639,42.900000
4666,600,37.866667
4666,680,43.466667
4666,719,48.166667
4666,759,47.500000
4666,800,49.833333
4666,840,51.133333
4666,879,54.700000
4666,919,54.533333
4666,959,54.133333
4666,1000,56.333333
4666,1040,57.733333
4833,200,17.100000
4666,1080,57.200000
4833,239,17.933333
4666,1120,63.300000
4666,1159,59.633333
4666,1200,60.433333
4833,280,21.366667
4666,1239,59.033333
4833,319,25.233333
4833,360,25.033333
4666,1279,65.966667
4833,400,31.466667
4833,439,30.000000
4666,1320,64.200000
4666,1360,65.366667
4833,479,32.000000
4833,520,33.833333
4833,560,37.533333
4833,600,39.466667
4833,639,42.100000
4833,680,41.100000
4833,719,42.800000
4833,759,45.600000
4833,800,48.266667
4833,840,50.733333
4833,879,49.200000
4833,919,49.333333
4833,959,50.833333
4833,1000,53.166667
5000,200,15.566667
4833,1040,54.666667
4833,1080,55.533333
4833,1120,54.600000
4833,1159,56.900000
5000,280,19.433333
5000,319,22.100000
5000,239,17.466667
4833,1200,57.700000
5000,360,27.233333
4833,1239,57.766667
4833,1320,62.566667
5000,400,29.200000
4833,1279,62.500000
5000,439,30.233333
4833,1360,59.266667
5000,520,34.366667
5000,479,31.300000
5000,560,35.166667
5000,600,37.600000
5000,639,39.500000
5000,680,39.400000
5000,719,41.333333
5000,759,42.400000
5000,800,46.533333
5000,840,45.066667
5000,879,48.166667
5000,959,50.600000
5000,919,47.900000
5000,1000,50.600000
5166,200,14.733333
5000,1040,48.166667
5000,1120,50.133333
5000,1080,51.000000
5166,239,17.933333
5000,1159,55.300000
5000,1200,53.033333
5166,319,23.166667
5000,1239,54.866667
5166,280,19.833333
5000,1279,57.233333
5000,1320,55.000000
5166,400,26.833333
5166,360,27.666667
5166,439,29.600000
5000,1360,56.733333
5166,479,31.500000
5166,520,35.700000
5166,560,35.466667
5166,600,34.900000
5166,639,35.566667
5166,680,37.066667
5166,719,39.733333
5166,800,42.666667
5166,759,39.500000
5166,840,43.166667
5166,879,45.300000
5166,919,45.266667
5166,959,46.133333
5166,1000,48.166667
5166,1080,52.133333
5166,1040,49.066667
5166,1120,50.033333
5166,1200,52.300000
5333,200,14.466667
5166,1239,52.566667
5166,1159,51.600000
5166,1279,53.233333
5333,239,16.866667
5333,280,19.066667
5333,360,24.266667
5166,1320,52.600000
5333,400,28.966667
5166,1360,54.733333
5333,479,30.333333
5333,439,28.066667
5333,319,20.066667
5333,520,30.800000
5333,560,33.233333
5333,600,34.933333
5333,639,34.466667
5333,680,36.733333
5333,759,37.800000
5333,719,37.333333
5333,800,40.633333
5333,879,39.533333
5333,840,41.466667
5333,959,43.200000
5333,919,45.666667
5333,1000,42.433333
5333,1040,47.466667
5333,1120,45.833333
5333,1159,45.966667
5333,1080,48.033333
5500,200,13.433333
5333,1200,48.366667
5333,1239,50.866667
5333,1279,52.200000
5500,239,17.000000
5500,280,18.200000
5333,1320,52.966667
5500,319,20.133333
5500,400,27.866667
5333,1360,52.300000
5500,360,22.266667
5500,439,28.500000
5500,520,31.500000
5500,479,27.533333
5500,560,32.000000
5500,600,34.866667
5500,639,34.900000
5500,680,37.533333
5500,719,38.666667
5500,759,38.500000
5500,840,42.533333
5500,800,37.200000
5500,879,42.900000
5500,1000,44.066667
5500,1040,45.233333
5500,919,42.400000
5500,959,42.666667
5500,1120,47.166667
5500,1080,45.266667
5500,1159,47.433333
5666,200,15.866667
5500,1200,48.166667
5500,1239,48.400000
5666,239,16.633333
5666,280,19.066667
5500,1320,49.466667
5666,400,26.333333
5666,319,21.100000
5666,360,23.533333
5666,439,26.800000
5666,520,31.333333
5500,1279,45.333333
5666,600,33.533333
5666,479,27.766667
5500,1360,45.433333
5666,560,33.933333
5666,639,33.333333
5666,680,34.800000
5666,719,34.700000
5666,759,37.400000
5666,879,38.166667
5666,800,37.200000
5666,840,36.666667
5666,919,39.033333
5666,959,42.766667
5833,200,14.366667
5666,1080,43.033333
5666,1040,41.233333
5666,1159,47.733333
5666,1000,41.133333
5666,1200,44.966667
5666,1239,44.100000
5666,1120,42.500000
5833,239,16.566667
5833,280,20.166667
5666,1279,52.133333
5666,1320,44.400000
5833,360,24.100000
5666,1360,47.733333
5833,400,25.666667
5833,319,18.500000
5833,439,26.533333
5833,560,31.533333
5833,639,36.700000
5833,600,30.100000
5833,479,23.500000
5833,520,25.400000
5833,719,35.700000
5833,680,33.166667
5833,959,42.833333
5833,800,36.466667
5833,879,41.166667
5833,840,39.200000
5833,759,33.500000
5833,919,42.166667
5833,1120,46.033333
5833,1040,43.466667
5833,1000,38.333333
5833,1080,44.933333
5833,1159,45.500000
5833,1200,47.200000
5833,1239,42.600000
5833,1279,48.166667
5833,1320,44.200000
5833,1360,47.533333
