pedestrian_arrival_rate,vehicle_arrival_rate,conflicts
3166,919,100.833333
3166,959,103.700000
3166,1000,107.066667
3333,200,28.933333
3166,1120,116.000000
3166,1040,106.966667
3166,1080,113.100000
3333,239,34.933333
3333,280,38.866667
3166,1159,113.833333
3333,319,44.966667
3166,1200,117.166667
3333,360,47.833333
3166,1239,119.300000
3166,1279,122.900000
3333,400,50.900000
3166,1320,128.000000
3333,439,58.333333
3333,479,59.166667
3166,1360,126.100000
3333,520,66.800000
3333,560,70.933333
3333,600,73.533333
3333,639,74.833333
3333,680,78.533333
3333,719,84.700000
3333,759,85.000000
3333,800,92.200000
3333,840,95.333333
3333,879,95.333333
3333,919,96.666667
3333,959,102.233333
3333,1000,104.900000
3333,1040,108.100000
3500,200,27.500000
3333,1080,110.166667
3500,239,32.466667
3333,1120,115.066667
3333,1159,116.800000
3333,1200,115.633333
3500,280,38.266667
3500,319,43.866667
3333,1239,123.633333
3500,360,46.933333
3333,1279,119.733333
3500,400,50.600000
3333,1320,125.100000
3500,439,59.933333
3500,479,58.866667
3333,1360,121.300000
3500,520,62.666667
3500,560,65.200000
3500,600,74.100000
3500,639,75.866667
3500,680,77.800000
3500,719,81.433333
3500,759,89.800000
3500,800,89.633333
3500,840,92.566667
3500,879,93.533333
3500,959,96.166667
3500,919,92.633333
3500,1000,102.300000
3500,1040,105.733333
3500,1080,104.866667
3666,200,27.866667
3666,239,30.600000
3500,1120,111.766667
3666,280,38.933333
3500,1159,114.966667
3666,319,43.700000
3500,1200,114.000000
3500,1239,117.566667
3666,360,43.733333
3500,1279,120.600000
3666,400,52.900000
3500,1320,119.366667
3666,439,56.000000
3500,1360,124.066667
3666,479,61.000000
3666,520,63.500000
3666,560,66.866667
3666,600,69.666667
3666,639,73.300000
3666,680,80.866667
3666,719,80.366667
3666,759,86.000000
3666,800,89.233333
3666,840,89.633333
3666,879,94.066667
3666,919,97.300000
3666,959,100.500000
3666,1000,101.566667
3666,1080,105.233333
3833,200,28.166667
3666,1040,102.766667
3833,239,32.466667
3666,1120,107.466667
3666,1159,109.533333
3833,280,35.766667
3666,1200,110.733333
3833,319,42.166667
3666,1239,112.433333
3833,360,45.300000
3666,1279,109.100000
3833,400,50.033333
3666,1320,114.800000
3666,1360,121.100000
3833,439,53.466667
3833,479,56.366667
3833,520,58.666667
3833,560,67.100000
3833,600,67.200000
3833,639,72.566667
3833,680,77.366667
3833,719,81.433333
3833,800,86.133333
3833,759,81.300000
3833,840,86.900000
3833,879,92.666667
3833,959,95.800000
3833,919,94.566667
3833,1000,97.466667
3833,1040,98.500000
4000,200,27.833333
3833,1080,102.800000
4000,239,31.200000
3833,1120,105.333333
3833,1159,108.966667
3833,1200,112.766667
4000,280,35.666667
3833,1239,107.733333
4000,319,39.166667
3833,1279,110.566667
4000,360,44.133333
4000,400,46.500000
3833,1320,114.333333
4000,439,53.433333
3833,1360,112.400000
4000,479,58.166667
4000,520,60.633333
4000,560,62.400000
4000,600,71.266667
4000,639,68.066667
4000,680,74.700000
4000,719,76.600000
4000,800,81.266667
4000,759,78.466667
4000,840,84.100000
4000,879,87.300000
4000,919,91.200000
4000,959,95.733333
4000,1000,94.800000
4000,1040,100.200000
4000,1080,98.966667
4166,200,26.800000
4000,1120,100.566667
4166,239,30.300000
4000,1159,102.933333
4000,1200,106.633333
4166,280,37.266667
4166,319,41.933333
4166,360,43.966667
4000,1239,106.366667
4000,1320,109.866667
4000,1279,108.833333
4166,400,49.133333
4166,439,53.000000
4166,479,60.566667
4000,1360,108.033333
4166,520,59.533333
4166,560,64.266667
4166,600,66.566667
4166,639,68.866667
4166,719,76.033333
4166,680,72.800000
4166,759,82.366667
4166,800,76.633333
4166,840,82.166667
4166,879,82.733333
4166,919,89.333333
4166,959,90.400000
4166,1000,91.133333
4166,1040,95.733333
4333,200,25.233333
4166,1080,96.333333
4166,1120,98.500000
4333,239,30.266667
4166,1159,98.700000
4333,280,36.033333
4166,1200,102.200000
4333,319,38.466667
4166,1239,102.400000
4166,1279,106.500000
4333,360,43.000000
4333,400,46.266667
4166,1320,107.633333
4166,1360,104.066667
4333,439,51.233333
4333,479,56.633333
4333,520,54.966667
4333,560,61.300000
4333,600,63.833333
4333,680,68.733333
4333,639,63.066667
4333,719,69.900000
4333,759,71.166667
4333,800,74.900000
4333,840,81.433333
4333,879,83.733333
4333,919,82.700000
4333,959,87.800000
4333,1000,88.166667
4333,1040,93.900000
4333,1080,95.000000
4500,200,27.300000
4333,1120,92.133333
4333,1159,95.600000
4333,1200,97.766667
4500,280,35.866667
4500,239,30.800000
4333,1239,101.800000
4500,319,37.700000
4333,1279,100.666667
4500,360,43.300000
4333,1320,98.933333
4500,400,43.300000
4500,439,47.033333
4333,1360,105.766667
4500,479,52.666667
4500,520,53.400000
4500,560,56.866667
4500,600,61.433333
4500,639,63.433333
4500,680,64.100000
4500,719,68.366667
4500,759,75.033333
4500,840,77.600000
4500,800,73.900000
4500,879,77.933333
4500,919,80.666667
4500,959,83.133333
4500,1000,81.500000
4500,1040,90.200000
4500,1120,88.566667
4666,200,24.966667
4500,1080,88.900000
4666,239,29.200000
4500,1159,93.200000
4666,280,33.433333
4500,1200,94.800000
4500,1239,94.333333
4666,319,35.633333
4666,360,39.966667
4500,1279,95.566667
4500,1320,95.366667
4666,400,45.266667
4500,1360,100.333333
4666,439,48.733333
4666,479,52.400000
4666,520,52.233333
4666,560,57.600000
4666,600,58.133333
4666,639,61.366667
4666,719,67.900000
4666,680,63.333333
4666,759,70.400000
4666,840,76.133333
4666,800,72.833333
4666,879,75.733333
4666,919,78.466667
4666,959,82.100000
4666,1000,83.066667
4833,200,25.533333
4666,1040,85.066667
4666,1080,85.733333
4666,1120,90.166667
4833,239,26.200000
4666,1159,85.833333
4666,1200,91.466667
4833,280,32.000000
4833,319,35.466667
4666,1239,89.600000
4666,1279,93.633333
4833,360,38.233333
4666,1320,96.033333
4833,400,41.366667
4833,439,46.566667
4666,1360,97.466667
4833,479,45.400000
4833,520,48.233333
4833,560,54.733333
4833,600,56.700000
4833,639,60.100000
4833,680,62.100000
4833,719,63.200000
4833,759,66.666667
4833,800,68.033333
4833,840,73.333333
4833,919,71.600000
4833,879,72.833333
4833,959,75.333333
4833,1000,76.000000
4833,1040,83.000000
4833,1080,84.366667
5000,200,22.600000
4833,1120,81.333333
4833,1159,88.700000
5000,239,26.166667
4833,1200,83.233333
4833,1239,83.566667
4833,1279,87.866667
5000,280,31.666667
5000,319,34.500000
5000,360,38.433333
4833,1320,89.066667
5000,400,42.533333
4833,1360,90.200000
5000,439,42.766667
5000,479,46.700000
5000,520,49.133333
5000,560,52.100000
5000,600,55.233333
5000,639,57.166667
5000,680,58.566667
5000,719,60.433333
5000,759,64.333333
5000,800,66.066667
5000,840,68.900000
5000,879,68.566667
5000,919,69.433333
5000,959,74.700000
5000,1000,75.966667
5000,1040,74.900000
5000,1080,76.700000
5000,1120,79.233333
5166,200,21.700000
5166,239,24.066667
5000,1159,81.533333
5000,1200,82.333333
5166,280,29.000000
5166,319,31.566667
5000,1239,83.800000
5000,1279,85.766667
5166,360,35.566667
5000,1320,85.900000
5000,1360,86.966667
5166,400,39.266667
5166,439,41.666667
5166,479,42.066667
5166,520,46.266667
5166,560,48.700000
5166,600,52.066667
5166,639,56.966667
5166,680,57.066667
5166,719,60.433333
5166,759,61.700000
5166,800,64.333333
5166,840,64.500000
5166,879,65.966667
5166,1000,72.833333
5166,919,68.666667
5166,959,65.500000
5166,1040,72.833333
5166,1080,73.900000
5166,1120,76.200000
5333,239,26.166667
5333,200,21.533333
5166,1159,78.133333
5166,1200,77.200000
5166,1239,80.466667
5333,280,28.133333
5333,319,31.933333
5166,1279,78.800000
5333,360,35.933333
5166,1320,79.100000
5166,1360,85.100000
5333,400,36.600000
5333,439,39.600000
5333,479,39.266667
5333,520,44.800000
5333,560,47.566667
5333,600,50.233333
5333,639,51.800000
5333,680,54.233333
5333,719,54.966667
5333,759,57.933333
5333,800,58.066667
5333,840,63.466667
5333,879,61.166667
5333,919,64.966667
5333,959,64.500000
5333,1000,70.533333
5500,200,18.933333
5333,1040,70.500000
5333,1080,67.666667
5333,1120,73.066667
5333,1159,71.800000
5500,239,24.400000
5333,1200,71.566667
5500,280,27.000000
5333,1239,74.833333
5500,319,29.000000
5333,1279,77.333333
5500,360,30.700000
5500,400,33.700000
5333,1320,75.900000
5333,1360,77.966667
5500,439,38.533333
5500,479,40.266667
5500,520,43.900000
5500,560,46.066667
5500,600,46.666667
5500,639,50.266667
5500,680,49.700000
5500,719,53.500000
5500,759,51.100000
5500,800,57.700000
5500,840,57.233333
5500,879,57.600000
5500,919,60.900000
5500,959,59.833333
5500,1000,64.000000
5500,1040,63.833333
5500,1080,70.133333
5666,200,18.900000
5500,1159,68.600000
5500,1120,68.000000
5500,1200,70.166667
5666,239,22.566667
5666,280,24.833333
5500,1239,69.500000
5500,1279,72.900000
5666,319,28.266667
5666,360,30.800000
5500,1320,72.466667
5500,1360,74.600000
5666,400,31.433333
5666,439,35.800000
5666,479,37.366667
5666,520,39.833333
5666,560,43.433333
5666,600,44.500000
5666,639,47.433333
5666,680,47.266667
5666,719,50.933333
5666,759,54.133333
5666,800,52.366667
5666,840,53.300000
5666,879,56.400000
5666,919,60.233333
5666,959,57.200000
5666,1000,57.400000
5666,1040,61.133333
5666,1080,62.866667
5666,1120,64.266667
5833,200,16.833333
5666,1159,64.866667
5833,239,21.633333
5666,1200,69.200000
5666,1239,67.533333
5833,280,24.900000
5666,1279,69.766667
5833,319,25.566667
5666,1320,66.800000
5833,360,28.133333
5666,1360,68.600000
5833,400,32.366667
5833,439,31.466667
5833,479,35.266667
5833,520,39.566667
5833,600,43.066667
5833,560,42.166667
5833,639,43.200000
5833,680,45.600000
5833,719,46.600000
5833,759,50.333333
5833,800,50.766667
5833,840,52.133333
5833,879,52.066667
5833,919,52.933333
5833,959,54.733333
5833,1000,58.066667
5833,1040,58.533333
5833,1080,57.133333
5833,1120,58.433333
5833,1159,60.966667
5833,1200,61.566667
5833,1239,61.000000
5833,1279,64.033333
5833,1320,63.133333
5833,1360,65.366667
