pedestrian_arrival_rate,vehicle_arrival_rate,conflicts
2000,840,35.566667
2000,879,36.566667
2000,919,37.633333
2000,959,40.666667
2000,1000,39.300000
2000,1040,43.533333
2000,1080,45.033333
2166,200,9.233333
2166,239,11.966667
2000,1120,46.966667
2166,280,11.600000
2166,319,14.600000
2000,1159,48.166667
2166,360,16.366667
2000,1200,49.600000
2000,1279,52.800000
2000,1239,53.000000
2166,400,18.466667
2166,439,19.500000
2000,1320,55.466667
2166,479,20.433333
2000,1360,56.133333
2166,520,23.066667
2166,560,25.366667
2166,600,30.300000
2166,639,25.633333
2166,680,29.233333
2166,719,33.433333
2166,759,34.400000
2166,800,36.733333
2166,840,35.333333
2166,879,39.000000
2166,919,39.866667
2333,200,10.166667
2166,959,44.500000
2166,1000,44.066667
2333,239,9.566667
2166,1040,45.766667
2166,1080,46.633333
2333,280,14.133333
2166,1120,47.133333
2333,319,14.366667
2166,1159,51.533333
2333,360,17.133333
2166,1200,52.400000
2166,1239,51.766667
2333,400,19.100000
2166,1279,56.500000
2166,1320,57.366667
2333,439,20.633333
2333,479,23.100000
2166,1360,57.466667
2333,520,24.366667
2333,560,27.533333
2333,600,29.766667
2333,639,29.766667
2333,680,34.033333
2333,719,34.000000
2333,759,34.166667
2333,800,38.200000
2333,840,37.933333
2333,879,41.300000
2333,919,41.033333
2333,959,41.566667
2333,1000,45.033333
2500,200,11.933333
2333,1040,48.066667
2333,1080,50.200000
2500,239,11.433333
2333,1120,48.566667
2500,280,14.000000
2500,319,15.266667
2333,1159,52.333333
2500,360,18.666667
2333,1200,55.033333
2333,1239,54.566667
2333,1279,55.333333
2500,400,20.833333
2500,439,20.533333
2333,1320,60.333333
2333,1360,58.400000
2500,479,23.066667
2500,520,25.233333
2500,560,26.866667
2500,600,32.100000
2500,639,31.400000
2500,680,30.866667
2500,719,34.733333
2500,759,38.233333
2500,800,37.933333
2500,840,39.200000
2500,879,40.200000
2500,919,43.433333
2500,959,46.633333
2500,1000,47.833333
2666,200,10.800000
2500,1120,52.433333
2666,239,13.500000
2500,1080,48.866667
2500,1040,48.766667
2666,280,16.066667
2500,1159,55.600000
2666,319,16.033333
2500,1200,54.633333
2500,1239,59.366667
2500,1279,57.700000
2666,360,18.733333
2666,400,21.100000
2500,1320,61.033333
2666,439,21.866667
2500,1360,58.133333
2666,479,24.733333
2666,520,25.800000
2666,560,30.833333
2666,600,32.533333
2666,639,32.766667
2666,680,34.800000
2666,719,35.966667
2666,759,36.266667
2666,800,37.833333
2666,840,38.666667
2666,879,42.000000
2666,919,47.366667
2666,959,45.433333
2833,200,12.133333
2666,1000,48.400000
2833,239,12.466667
2666,1040,52.133333
2666,1080,49.000000
2666,1120,54.166667
2666,1159,51.666667
2833,280,16.233333
2666,1200,55.866667
2833,319,17.333333
2833,360,18.333333
2666,1239,55.866667
2666,1279,60.266667
2666,1320,60.933333
2833,400,22.233333
2833,439,23.766667
2666,1360,59.400000
2833,479,25.733333
2833,520,28.066667
2833,560,30.700000
2833,600,32.166667
2833,639,33.700000
2833,680,36.266667
2833,719,36.133333
2833,759,38.733333
2833,800,40.133333
2833,840,41.833333
2833,879,45.633333
2833,919,46.100000
2833,959,47.166667
3000,200,10.300000
2833,1000,49.300000
2833,1040,49.433333
2833,1080,50.100000
3000,239,13.466667
2833,1120,54.233333
2833,1159,53.266667
3000,280,15.466667
3000,319,17.100000
2833,1200,56.600000
2833,1239,60.433333
3000,360,21.033333
2833,1279,57.566667
3000,400,21.200000
2833,1320,60.266667
3000,439,23.333333
3000,479,25.100000
2833,1360,65.666667
3000,520,27.966667
3000,560,29.200000
3000,639,34.233333
3000,600,29.233333
3000,680,33.333333
3000,719,36.366667
3000,759,39.133333
3000,800,41.100000
3000,840,42.200000
3000,879,41.033333
3000,919,43.400000
3000,959,47.033333
3000,1000,47.333333
3000,1040,45.700000
3166,200,10.300000
3166,239,13.833333
3000,1080,51.466667
3000,1120,53.200000
3166,280,15.066667
3000,1159,54.800000
3000,1200,54.133333
3166,319,17.166667
3000,1239,55.766667
3166,360,20.100000
3000,1279,58.900000
3000,1320,60.800000
3166,400,21.933333
3166,439,22.600000
3166,479,27.733333
3000,1360,61.300000
3166,520,28.766667
3166,560,29.666667
3166,600,27.300000
3166,639,31.533333
3166,680,35.000000
3166,759,40.833333
3166,719,36.400000
3166,800,38.300000
3166,840,41.833333
3166,879,42.866667
3166,919,41.933333
3166,1000,47.433333
3166,959,45.933333
3166,1040,48.266667
3333,200,11.666667
3166,1080,48.433333
3333,239,12.500000
3166,1120,55.900000
3333,280,14.333333
3166,1159,52.766667
3333,319,17.366667
3166,1239,57.033333
3333,360,17.166667
3166,1200,52.866667
3166,1279,57.466667
3333,400,21.800000
3166,1320,57.800000
3333,439,23.033333
3166,1360,60.700000
3333,479,26.333333
3333,520,26.266667
3333,600,30.933333
3333,560,29.266667
3333,639,32.333333
3333,680,34.500000
3333,719,35.066667
3333,759,36.000000
3333,800,38.466667
3333,840,40.866667
3333,879,41.400000
3333,919,42.500000
3333,959,44.333333
3333,1000,44.366667
3333,1040,47.433333
3500,200,11.166667
3333,1080,49.933333
3500,239,13.100000
3333,1120,49.733333
3500,280,15.300000
3333,1159,52.633333
3333,1239,53.233333
3500,319,17.500000
3333,1200,56.833333
3333,1279,54.833333
3500,360,19.166667
3500,400,21.700000
3333,1320,56.533333
3500,439,21.866667
3500,479,24.300000
3333,1360,57.333333
3500,520,27.133333
3500,560,26.833333
3500,600,30.800000
3500,639,31.300000
3500,680,32.933333
3500,719,32.500000
3500,759,38.566667
3500,800,39.933333
3500,840,37.933333
3500,879,40.566667
3500,919,42.433333
3500,1000,42.933333
3500,959,44.266667
3500,1040,46.666667
3666,200,11.533333
3500,1080,48.633333
3666,239,12.366667
3500,1120,49.400000
3666,280,15.166667
3500,1159,51.633333
3666,319,16.033333
3500,1200,51.800000
3500,1239,54.900000
3666,360,20.633333
3500,1279,53.966667
3500,1320,56.133333
3666,400,22.700000
3666,439,23.300000
3500,1360,55.433333
3666,479,23.900000
3666,520,24.866667
3666,560,28.166667
3666,600,28.766667
3666,639,32.266667
3666,680,33.333333
3666,719,34.200000
3666,759,35.800000
3666,800,38.066667
3666,840,38.333333
3666,879,41.633333
3666,919,39.666667
3666,959,41.700000
3666,1000,44.433333
3666,1040,46.133333
3833,200,8.800000
3666,1080,45.100000
3666,1120,48.666667
3833,239,11.933333
3666,1159,50.200000
3833,280,16.766667
3666,1200,50.633333
3666,1239,50.300000
3833,319,17.666667
3666,1279,50.766667
3833,360,18.100000
3833,400,20.666667
3666,1320,52.466667
3833,439,20.066667
3666,1360,56.300000
3833,479,24.100000
3833,520,23.933333
3833,560,27.000000
3833,600,26.800000
3833,639,29.200000
3833,680,31.133333
3833,719,33.933333
3833,759,35.933333
3833,800,36.966667
3833,840,38.433333
3833,879,38.800000
3833,919,42.166667
3833,959,40.300000
3833,1000,44.466667
4000,200,9.666667
3833,1040,44.233333
3833,1080,45.633333
3833,1120,45.533333
4000,239,12.666667
3833,1159,48.100000
3833,1200,46.933333
4000,280,14.066667
4000,319,16.500000
3833,1239,48.433333
3833,1279,50.800000
3833,1320,52.400000
4000,360,17.666667
3833,1360,53.266667
4000,400,18.900000
4000,439,22.933333
4000,479,22.400000
4000,520,25.966667
4000,560,25.866667
4000,600,25.900000
4000,639,27.766667
4000,680,30.200000
4000,719,34.733333
4000,800,36.733333
4000,759,33.866667
4000,840,35.833333
4000,879,36.733333
4000,919,40.166667
4000,959,40.766667
4000,1000,42.300000
4000,1040,40.600000
4166,200,10.533333
4000,1080,44.600000
4166,239,11.633333
4000,1120,45.433333
4000,1159,45.466667
4000,1200,45.633333
4166,280,14.566667
4000,1239,47.200000
4166,319,15.466667
4166,360,17.133333
4166,400,18.366667
4000,1279,49.600000
4000,1320,49.966667
4166,439,19.800000
4166,479,22.133333
4000,1360,50.633333
4166,520,22.600000
4166,600,26.366667
4166,560,25.300000
4166,639,28.700000
4166,680,28.066667
4166,719,32.100000
4166,759,31.600000
4166,800,32.166667
4166,840,34.400000
4166,879,36.933333
4166,919,36.666667
4166,959,38.266667
4166,1000,39.066667
4166,1040,39.766667
4166,1080,42.866667
4333,200,9.633333
4166,1120,42.566667
4333,239,11.133333
4166,1159,42.600000
4333,280,13.866667
4166,1200,43.633333
4166,1279,46.200000
4333,319,14.333333
4166,1239,43.633333
4333,360,17.000000
4166,1320,45.533333
4333,400,20.700000
4166,1360,45.766667
4333,439,18.433333
4333,479,22.466667
4333,520,22.700000
4333,560,23.033333
4333,600,23.366667
4333,639,26.900000
4333,680,28.133333
4333,719,31.733333
4333,759,32.033333
4333,800,32.000000
4333,840,33.900000
4333,879,33.700000
4333,919,32.766667
4333,959,37.233333
4333,1040,38.233333
4333,1000,39.566667
4333,1080,41.100000
4333,1120,39.833333
4500,200,9.800000
4500,239,12.633333
4333,1159,40.900000
4333,1200,43.733333
4500,280,12.766667
4333,1239,41.766667
4500,319,13.966667
4500,360,17.333333
4333,1279,41.833333
4333,1320,45.200000
4500,400,18.266667
4333,1360,45.166667
4500,439,18.800000
4500,479,20.366667
4500,520,20.900000
4500,560,23.300000
4500,600,23.566667
4500,639,24.033333
4500,719,27.966667
4500,680,25.900000
4500,759,28.333333
4500,800,29.700000
4500,840,30.000000
4500,879,30.800000
4500,919,32.600000
4500,959,35.133333
4500,1000,35.933333
4500,1040,36.666667
4500,1080,35.566667
4666,200,9.600000
4500,1120,36.866667
4666,239,10.066667
4500,1159,38.766667
4500,1200,39.666667
4666,280,11.733333
4500,1239,39.533333
4666,319,14.233333
4500,1279,40.500000
4666,360,16.600000
4500,1320,43.333333
4666,400,16.000000
4666,439,18.200000
4500,1360,43.333333
4666,479,20.100000
4666,520,19.033333
4666,560,20.233333
4666,600,23.800000
4666,639,24.600000
4666,680,25.400000
4666,759,26.566667
4666,719,26.266667
4666,800,29.300000
4666,840,29.566667
4666,879,30.966667
4666,919,33.033333
4666,959,34.366667
4666,1000,34.666667
4666,1040,34.033333
4666,1080,36.400000
4833,200,8.900000
4666,1120,34.333333
4666,1159,36.800000
4833,239,10.600000
4666,1239,38.666667
4666,1200,38.666667
4833,280,11.633333
4666,1279,38.100000
4833,319,13.233333
4666,1320,38.400000
4833,360,15.200000
4666,1360,40.500000
4833,400,17.133333
4833,439,15.733333
4833,479,18.700000
4833,520,20.766667
4833,560,21.700000
4833,600,22.166667
4833,639,22.000000
4833,680,22.600000
4833,719,24.066667
4833,759,25.300000
4833,800,26.866667
4833,840,27.200000
4833,879,29.133333
4833,919,27.900000
4833,959,31.433333
4833,1000,30.966667
4833,1040,31.933333
4833,1080,31.066667
4833,1120,34.166667
5000,200,8.666667
4833,1159,33.800000
4833,1200,31.900000
5000,239,9.866667
5000,280,11.700000
4833,1239,34.566667
5000,319,12.066667
5000,360,13.600000
4833,1279,37.566667
4833,1320,36.300000
4833,1360,37.433333
5000,400,14.300000
5000,439,15.700000
5000,479,18.433333
5000,520,18.333333
5000,560,20.400000
5000,600,20.566667
5000,680,23.500000
5000,639,21.433333
5000,719,23.033333
5000,759,24.700000
5000,800,24.166667
5000,840,24.966667
5000,879,26.833333
5000,919,26.533333
5000,959,27.500000
5000,1000,27.933333
5000,1040,28.166667
5000,1080,30.066667
5166,200,8.200000
5000,1120,28.733333
5166,239,8.766667
5000,1159,28.033333
5000,1200,31.066667
5166,280,9.700000
5000,1239,31.700000
5166,319,11.500000
5000,1279,34.166667
5166,360,13.666667
5000,1320,33.933333
5000,1360,33.533333
5166,400,13.500000
5166,439,14.800000
5166,479,16.333333
5166,520,16.466667
5166,560,16.800000
5166,600,17.033333
5166,639,18.566667
5166,680,20.833333
5166,719,20.666667
5166,759,22.700000
5166,800,22.566667
5166,840,23.800000
5166,879,25.466667
5166,919,26.166667
5166,959,26.233333
5166,1000,25.766667
5166,1040,26.766667
5166,1080,27.166667
5166,1120,27.766667
5333,200,6.466667
5166,1159,29.066667
5166,1200,29.333333
5333,239,7.966667
5166,1239,29.733333
5333,280,9.766667
5333,319,9.233333
5166,1320,28.933333
5166,1279,31.433333
5333,360,10.900000
5333,400,13.100000
5166,1360,32.066667
5333,439,14.100000
5333,479,13.833333
5333,520,15.800000
5333,560,16.066667
5333,600,17.400000
5333,639,15.633333
5333,680,19.600000
5333,719,21.033333
5333,759,20.566667
5333,800,23.100000
5333,840,21.933333
5333,879,24.233333
5333,919,24.266667
5333,959,25.500000
5333,1000,25.200000
5333,1040,26.233333
5333,1080,26.200000
5500,200,7.200000
5333,1120,26.800000
5333,1159,26.466667
5500,239,6.566667
5333,1200,27.133333
5333,1239,26.500000
5500,280,8.833333
5500,319,9.366667
5333,1279,29.566667
5500,360,11.933333
5333,1320,29.200000
5500,400,12.666667
5333,1360,29.866667
5500,439,13.933333
5500,479,14.600000
5500,520,14.100000
5500,560,14.300000
5500,600,16.300000
5500,639,17.333333
5500,680,16.866667
5500,719,18.466667
5500,759,19.033333
5500,800,19.233333
5500,840,20.666667
5500,879,19.700000
5500,919,21.366667
5500,959,21.966667
5500,1000,23.033333
5500,1040,22.833333
5500,1120,22.966667
5500,1080,23.866667
5500,1159,23.233333
5666,200,5.033333
5500,1200,23.766667
5500,1239,26.100000
5666,239,6.566667
5666,280,8.466667
5500,1279,26.833333
5666,319,9.566667
5500,1320,26.166667
5666,360,9.466667
5500,1360,26.200000
5666,400,10.500000
5666,439,11.800000
5666,479,12.900000
5666,520,13.100000
5666,560,14.533333
5666,600,15.766667
5666,639,14.666667
5666,680,17.833333
5666,719,15.900000
5666,759,16.233333
5666,800,19.033333
5666,879,18.533333
5666,840,20.100000
5666,919,19.866667
5666,959,21.066667
5666,1000,20.466667
5666,1040,21.333333
5833,200,5.433333
5666,1080,20.366667
5666,1120,22.833333
5833,239,6.700000
5666,1159,22.333333
5666,1200,23.033333
5833,280,7.333333
5666,1239,21.800000
5833,319,8.033333
5666,1279,25.700000
5833,360,9.433333
5666,1320,23.133333
5833,400,9.366667
5666,1360,24.033333
5833,439,11.533333
5833,479,11.833333
5833,520,11.933333
5833,560,14.600000
5833,600,14.166667
5833,639,15.433333
5833,719,15.133333
5833,680,14.966667
5833,759,18.033333
5833,800,16.833333
5833,879,17.900000
5833,840,16.533333
5833,919,18.666667
5833,959,19.600000
5833,1000,19.466667
5833,1040,19.566667
5833,1080,20.666667
5833,1120,21.000000
5833,1159,22.333333
5833,1200,20.033333
5833,1239,22.233333
5833,1279,22.600000
5833,1320,22.000000
5833,1360,22.833333
